subscription_start_date,subscription_length_days,subscription_plan,monthly_price,billing_cycle,payment_method,total_watch_time_hours,sessions_count,avg_session_duration_minutes,days_since_last_watch,unique_titles_watched,content_completion_rate,abandoned_series_count,binge_sessions_count,primary_genre,genres_watched_count,content_type_preference,new_content_ratio,primary_device,devices_used_count,primary_os,has_profile,number_of_profiles,watchlist_size,ratings_given_count,reviews_written_count,downloads_count,support_tickets_count,payment_failures_count,account_on_hold,used_free_trial,subscription_length_months,current_month,days_until_next_billing,genres_watched,devices_used,support_ticket_reasons,will_churn
2023-10-22,436,family,24.99,monthly,bank_transfer,14.526543192735753,11.473222150228043,81.77845891907528,13.24754141676178,2.6807532997590324,0.17049322349700557,7,0,Drama,7,both,0.3419210988458712,desktop,2,Xbox,1,2,17.869048360514004,9.0,1.0,0,0,0,0,0,14,12,15,"Kids, Horror, Drama, Sports, Anime, Thriller, Action","mobile, streaming_device",,1
2021-11-23,1134,family,24.99,monthly,paypal,4.252919625458766,3.6932158831184103,62.41625150698426,1.9463853746785,0.0,0.1581571488729417,2,0,Comedy,3,movies,0.600916124033575,mobile,2,Android,1,3,10.966463713360673,8.0,0.0,2,1,0,0,0,37,12,16,"Action, Drama, Horror","smart_tv, streaming_device",,0
2023-10-05,453,basic,9.99,monthly,debit_card,1.8017966771587326,0.0,0.0,2.1015573423805316,0.0,0.07463015122808098,3,0,Action,1,tv_shows,0.3229163690908458,game_console,6,iOS,1,1,16.33607192934597,8.0,2.0,7,0,0,0,1,15,12,22,Anime,"game_console, mobile, desktop, tablet, smart_tv, streaming_device",,0
2024-02-28,307,basic,9.99,monthly,debit_card,5.131140162430473,2.0045740114872355,145.00017190491857,1.727250676386888,0.994881741160178,0.38996109532531087,1,0,Horror,3,both,0.34230816781251844,smart_tv,2,Windows,0,1,15.744345479259236,2.0,1.0,0,0,0,0,1,10,12,30,"Drama, Documentary, Anime","desktop, tablet",,1
2021-04-05,1366,standard,15.99,monthly,credit_card,3.5877767851567084,1.0041732642429781,216.0577293371924,10.69515405926907,2.021861492091319,0.26888883405267705,3,0,Sports,1,both,0.36995180612323375,streaming_device,1,Android,0,1,9.964951418610028,6.0,0.0,4,0,0,0,1,45,12,8,Horror,smart_tv,,1
2020-05-29,1677,family,24.99,monthly,google_pay,5.363166603191138,2.1693743617431633,177.90290284744788,0.5172889916416789,1.0248315767756184,0.23983166718289164,3,0,Action,2,both,0.5503154978208014,game_console,4,iOS,0,3,20.955897653832455,4.0,1.0,3,0,0,0,0,55,12,25,"Action, Thriller","smart_tv, tablet, streaming_device, mobile",,0
2020-02-05,1791,student,7.99,annual,bank_transfer,2.3965564757323694,0.0,0.0,4.386384152554054,0.0,0.4814215389720174,0,0,Sci-Fi,3,tv_shows,0.07149995318620421,smart_tv,2,macOS,0,2,16.03982537576539,6.0,1.0,4,0,1,0,1,59,12,20,"Romance, Drama, Reality","streaming_device, smart_tv",,1
2022-09-11,842,basic,9.99,annual,debit_card,7.322028405109558,3.143611780168931,142.365118270495,1.0308331432166193,5.003553794165796,0.14923868664224732,2,0,Horror,7,movies,0.6630315778931452,mobile,1,Android,1,1,16.24764709478438,3.0,0.0,5,0,0,0,0,28,12,13,"Sports, Action, Thriller, Romance, Sci-Fi, Anime, Kids",tablet,,0
2024-12-30,1,premium,19.99,monthly,credit_card,5.256413030603426,3.811224541993852,75.17315220861974,7.097251767377691,1.0387076528379215,0.0728111041309949,4,1,Thriller,4,movies,0.6155750528282927,game_console,1,Xbox,1,1,15.293429618544552,7.0,1.0,1,0,0,0,0,0,12,19,"Drama, Reality, Horror, Documentary",streaming_device,,0
2021-10-01,1187,standard,15.99,monthly,paypal,19.0462484399158,16.021884050088705,76.12118532670095,4.989670022795269,0.9791402985135415,0.189218938244665,1,1,Action,4,movies,0.17297200823952913,smart_tv,2,Xbox,0,2,16.57533365839804,1.0,1.0,4,0,1,1,0,39,12,17,"Sci-Fi, Drama, Kids, Anime","streaming_device, desktop",,0
2023-04-02,639,student,7.99,annual,credit_card,25.575238921546724,12.467031598343345,119.98479924656176,2.4538374814274557,3.0501573072706827,0.2261897828056391,2,1,Action,3,movies,0.8134173869911523,mobile,4,PlayStation,0,1,17.278127540343828,6.0,0.0,2,0,0,0,1,21,12,17,"Kids, Reality, Action","tablet, streaming_device, smart_tv, desktop",,0
2023-11-27,400,family,24.99,monthly,paypal,16.936821176701468,4.971812586777236,173.93132968755341,0.5163082978726509,1.9812457727120536,0.3403869284633574,3,2,Documentary,2,movies,0.41771783424116316,smart_tv,2,iOS,1,3,14.73670398382815,5.0,1.0,6,0,0,0,1,13,12,27,"Romance, Reality","mobile, desktop",,0
2023-04-05,636,family,24.99,monthly,apple_pay,7.898380637582027,3.0534072311185154,190.974693426426,7.292363647924137,3.6877205534643207,0.2953746311996594,1,0,Documentary,7,movies,0.29700387962527264,smart_tv,1,PlayStation,1,4,11.593901011327688,3.0,0.0,6,2,1,0,0,21,12,4,"Drama, Kids, Reality, Documentary, Romance, Horror, Thriller",streaming_device,"technical_problem, refund_request",0
2023-10-09,449,standard,15.99,annual,credit_card,8.0234558564251,5.0451703856724714,112.48775296390731,0.4008268364253257,1.9253274728659961,0.30573489537420345,1,0,Drama,5,tv_shows,0.22720929666010792,smart_tv,1,Android,1,1,15.98727004044633,7.0,1.0,6,0,1,0,1,14,12,16,"Documentary, Horror, Comedy, Sports, Romance",streaming_device,,0
2024-09-29,93,standard,15.99,monthly,bank_transfer,4.4615344198338205,0.9405277787661769,194.64583091232058,1.5992539111144604,0.0,0.6461355523438761,3,0,Drama,3,tv_shows,0.2831405942002265,desktop,4,Android,0,2,8.757314460276909,4.0,2.0,5,0,0,0,0,3,12,29,"Reality, Anime, Comedy","game_console, desktop, mobile, tablet",,0
2020-12-30,1462,standard,15.99,monthly,bank_transfer,4.550404179969225,3.1461584941298417,90.87220353725112,1.4627711485191288,2.080896135127476,0.325575806954973,0,0,Comedy,7,tv_shows,0.3715434092167345,tablet,3,tvOS,0,1,20.02248678614821,5.0,,4,0,0,0,0,48,12,27,"Action, Horror, Drama, Reality, Comedy, Sports, Thriller","desktop, game_console, smart_tv",,0
2020-02-07,1789,basic,9.99,annual,google_pay,28.628711482881847,11.246091312782296,146.4963662281473,4.3199734271561,8.179975317211046,0.7809760633447251,5,0,Comedy,4,tv_shows,0.2633329569679668,desktop,3,Android,1,1,13.153726208788454,8.0,2.0,4,1,0,0,0,59,12,13,"Kids, Comedy, Action, Drama","mobile, tablet, game_console",refund_request,0
2020-10-05,1548,family,24.99,monthly,debit_card,1.3690771994615754,1.9207878838499188,45.52103118461081,3.6049877463287947,0.0,0.5459606544299953,1,0,Anime,9,tv_shows,0.23679651097579524,game_console,4,PlayStation,1,4,10.226149164953558,4.0,0.0,6,1,1,0,1,51,12,10,"Drama, Documentary, Kids, Sci-Fi, Romance, Action, Horror, Reality, Sports","game_console, mobile, desktop, streaming_device",content_request,1
2020-08-18,1596,family,24.99,annual,credit_card,12.098579296984713,1.8896849864692342,173.62364044461015,1.6407344316237882,7.103320636986023,0.375873177319541,1,0,Horror,1,tv_shows,0.4837278996158233,desktop,2,Android,1,3,14.616693367281883,,2.0,6,0,0,0,1,53,12,13,Thriller,"mobile, desktop",,0
2023-05-07,604,student,7.99,annual,debit_card,8.411833579185888,5.7172427419524094,81.69329735624764,2.8138865774478155,2.1153580136719867,0.48077886297411077,2,2,Action,3,tv_shows,0.8147606456609117,streaming_device,2,Android,1,1,13.603071986266553,11.0,0.0,1,0,1,0,1,20,12,26,"Romance, Sports, Comedy","mobile, game_console",,0
2022-10-26,797,student,7.99,annual,debit_card,24.715171261286592,9.349515744910887,168.8081589845409,2.8667563743542246,9.363169355425185,0.3490239349524342,4,1,Reality,6,tv_shows,0.5504667592662789,smart_tv,3,Android,1,1,12.800771696641338,1.0,1.0,3,0,0,0,0,26,12,3,"Reality, Sci-Fi, Anime, Action, Horror, Comedy","tablet, mobile, game_console",,0
2021-02-02,1428,premium,19.99,monthly,credit_card,2.1794497088966103,0.0,0.0,4.261412207489751,0.0,0.2780243579230591,2,0,Action,1,both,0.28151039583758325,game_console,4,iOS,1,1,11.217320949085645,2.0,1.0,5,0,0,0,1,47,12,2,Romance,"mobile, tablet, smart_tv, streaming_device",,0
2023-07-01,549,premium,19.99,monthly,debit_card,12.623886258903847,8.974911071563383,83.82852065664757,11.42562844609656,3.150159590858501,0.6245783542898942,0,5,Horror,2,movies,0.29743243291072646,smart_tv,4,tvOS,1,1,14.439710685760257,4.0,2.0,3,0,0,0,0,18,12,25,"Romance, Documentary","smart_tv, tablet, mobile, desktop",,0
2023-11-01,426,family,24.99,monthly,paypal,20.509138927987323,4.949470270986067,186.02925272043578,0.7653625822565058,8.502021988426648,0.3629482749957201,3,0,Romance,1,both,0.4365617565501897,tablet,2,Android,1,3,12.71787620446819,3.0,0.0,1,0,0,0,1,14,12,2,Sci-Fi,"mobile, streaming_device",,0
2020-11-02,1520,family,24.99,monthly,credit_card,1.1780647333321916,2.9730510458167787,25.799750814904456,4.078797147125072,0.0,0.30271457241554967,1,0,Action,7,movies,0.8428078197933583,desktop,3,tvOS,1,3,11.904641167654045,4.0,0.0,3,0,0,0,0,50,12,14,"Comedy, Thriller, Kids, Action, Anime, Romance, Horror","smart_tv, mobile, streaming_device",,0
2023-01-13,718,basic,9.99,monthly,credit_card,3.8007542313564278,2.994240122628037,73.18532509540117,0.09275096596596798,2.00652457850135,0.5300342357971475,3,0,Action,4,tv_shows,0.4896357590531189,smart_tv,1,iOS,0,1,17.52320174947193,9.0,1.0,1,0,0,0,1,23,12,27,"Comedy, Action, Kids, Horror",tablet,,0
2023-09-27,461,standard,15.99,monthly,credit_card,11.972070860652694,4.959043663011842,131.75903503247403,5.990295465286523,7.750965189326058,0.38681404531812225,3,2,Drama,3,both,0.30238820430023977,mobile,1,PlayStation,0,2,18.83446208258496,6.0,1.0,3,0,0,0,0,15,12,6,"Comedy, Horror, Reality",streaming_device,,0
2020-07-28,1617,basic,9.99,monthly,paypal,22.708466892344436,8.781357384346316,160.37429786650534,5.113730402065512,10.829817194496076,0.6803636184293796,1,0,Comedy,5,tv_shows,0.5702035326885855,smart_tv,1,Xbox,1,2,18.539891675912678,5.0,0.0,3,1,0,0,1,53,12,2,"Sports, Comedy, Sci-Fi, Drama, Anime",smart_tv,account_access,0
2024-02-05,330,student,7.99,monthly,debit_card,17.081489499842466,7.844031897532955,125.7519742214386,5.9211070701334485,8.607840648231203,0.11617556938846674,1,1,Sci-Fi,4,both,0.5006066815323859,smart_tv,1,macOS,1,2,12.858109257015515,7.0,1.0,7,0,1,0,1,11,12,21,"Documentary, Thriller, Action, Romance",tablet,,1
2024-10-27,65,premium,19.99,monthly,credit_card,23.858965232808625,11.421851027378736,127.41080597959707,3.221240122436257,4.798001411554304,0.5277864835241728,2,1,Drama,4,tv_shows,0.7040207730053959,tablet,1,iOS,1,1,18.88575235056703,6.0,0.0,2,0,0,0,1,2,12,22,"Anime, Thriller, Romance, Reality",streaming_device,,1
2020-07-16,1629,basic,9.99,annual,bank_transfer,3.470100646671666,0.9321487550606704,171.0667778837431,1.034250137024689,1.7947913958193464,0.282753531807899,2,0,Action,3,tv_shows,0.15782333477576493,mobile,2,tvOS,0,1,14.87313126517206,2.0,1.0,3,0,0,0,0,54,12,17,"Sci-Fi, Drama, Romance","mobile, tablet",,0
2020-02-16,1780,premium,19.99,annual,credit_card,1.7638122904047595,2.267127003847216,55.61323642052898,2.9717704469373523,0.0,0.716616504147787,0,1,Action,5,tv_shows,0.127589347440966,smart_tv,1,iOS,1,2,16.395730977502723,2.0,3.0,2,1,0,0,0,59,12,27,"Kids, Romance, Sci-Fi, Comedy, Documentary",game_console,billing_issue,0
2021-07-23,1257,premium,19.99,annual,debit_card,12.414630329854875,9.675743289297102,82.48046524350211,0.11940460810511826,5.892543876874176,0.4077266853011444,3,0,Comedy,7,movies,0.4933778191670502,smart_tv,1,macOS,1,1,17.19047729093579,3.0,1.0,4,0,0,0,1,41,12,16,"Sci-Fi, Thriller, Sports, Drama, Kids, Documentary, Comedy",game_console,,0
2023-05-21,590,standard,15.99,monthly,paypal,2.8347972529300747,0.9982756556574034,164.35452529421795,2.4017709190118612,0.0,0.6388501533587871,5,0,Horror,3,tv_shows,0.51961171121993,mobile,2,PlayStation,1,2,13.559199508412775,13.0,0.0,5,0,0,0,0,19,12,30,"Documentary, Drama, Reality","smart_tv, mobile",,0
2024-10-15,77,basic,9.99,annual,paypal,4.196600975060379,1.8357736973196603,133.08883525650347,9.118577099361575,0.857882790185148,0.5903276613962045,0,1,Sci-Fi,5,tv_shows,0.1965669897148575,tablet,1,Xbox,1,1,12.814610357060918,2.0,3.0,3,1,0,0,0,2,12,1,"Sports, Anime, Reality, Kids, Documentary",smart_tv,account_access,0
2021-12-25,1102,premium,19.99,annual,credit_card,37.69562435071171,25.989055288435345,81.8958044166545,2.0668801263221357,10.1556842325829,0.5261473219647648,0,3,Sci-Fi,2,tv_shows,0.3390068787143794,mobile,2,macOS,1,2,17.57028521422711,6.0,1.0,6,0,0,0,1,36,12,30,"Sports, Horror","streaming_device, game_console",,0
2023-07-29,521,standard,15.99,monthly,google_pay,17.02436707956047,11.28932281038898,83.17913998491015,4.4794292043099215,8.221870981038776,0.412107913317473,2,0,Sci-Fi,4,both,0.016354048237997347,tablet,3,Windows,1,1,24.91473646607614,7.0,0.0,2,1,1,0,0,17,12,8,"Sci-Fi, Anime, Romance, Thriller",,subscription_change,0
2020-05-18,1688,premium,19.99,monthly,google_pay,5.8869373414519695,4.96056660508951,75.74015116839469,1.513065494046274,2.9122906214563598,0.9388365400266738,2,1,Drama,9,tv_shows,0.21485107372069814,smart_tv,4,Xbox,1,2,15.592400542814676,2.0,0.0,7,1,2,0,1,56,12,6,"Comedy, Kids, Action, Thriller, Sci-Fi, Documentary, Reality, Anime, Drama","streaming_device, mobile, smart_tv, desktop",,0
2023-06-15,565,standard,15.99,monthly,debit_card,5.255931170641612,3.840776788200477,76.5119152101594,0.7206087518416593,1.053629684724901,0.6970793057626756,4,0,Sci-Fi,4,movies,0.12001713088283979,smart_tv,3,Xbox,0,1,27.048824190037262,12.0,2.0,6,0,0,0,0,18,12,17,"Anime, Sports, Drama, Horror","game_console, streaming_device, tablet",,0
2023-02-19,681,family,24.99,monthly,debit_card,27.055667522760828,10.05588182190521,154.1549239170276,3.679464740671804,6.8780465618496684,0.5277752694760883,3,1,Thriller,4,both,0.4761464706757059,tablet,3,iOS,0,4,6.771361573178907,5.0,1.0,2,0,0,0,1,22,12,17,"Sci-Fi, Horror, Anime, Romance","tablet, game_console, mobile",,0
2020-07-05,1640,premium,19.99,monthly,credit_card,16.475978228774306,8.853949811022249,111.6983911619259,0.18209688998662485,4.233592666153349,0.7326419536410627,2,0,Action,3,both,0.2663565199201584,smart_tv,4,Android,1,1,19.58381394290857,9.0,1.0,3,0,0,0,0,54,12,9,"Drama, Documentary, Anime","mobile, game_console, tablet, smart_tv",,0
2023-11-11,416,premium,19.99,monthly,debit_card,2.6796928695449806,2.0259389965876418,83.58577489065482,11.742104699531557,0.9359606231892934,0.7595613285737427,1,0,Horror,6,both,0.606721725009796,mobile,3,tvOS,0,1,18.751531815367787,6.0,0.0,6,0,0,0,0,13,12,16,"Documentary, Horror, Kids, Romance, Anime, Comedy","mobile, desktop, smart_tv",,1
2024-04-01,274,family,24.99,annual,debit_card,1.2952584996929097,2.320840323048279,33.6074330816454,7.506999155508087,1.0132322915676482,0.3981972639487089,1,0,Sci-Fi,4,movies,0.23895444449612238,mobile,1,tvOS,1,4,15.95914928272435,6.0,1.0,2,0,0,0,1,9,12,13,"Kids, Action, Horror, Comedy",mobile,,1
2023-01-01,730,standard,15.99,monthly,paypal,128.20316708321158,42.858762138638035,159.6457308989414,30.874694872251336,29.963005475866176,0.12318468614387708,2,6,Comedy,4,both,0.445305116471795,streaming_device,1,Android,0,1,7.699428258904977,5.0,1.0,3,0,1,0,0,24,12,20,"Comedy, Kids, Drama, Romance",smart_tv,,0
2020-08-09,1605,basic,9.99,monthly,debit_card,2.563827840495359,2.0282786191128745,89.60985271107917,24.94297166230513,0.0,0.5003912117460702,4,0,Action,4,tv_shows,0.47534891699028947,desktop,2,Windows,0,1,11.330682980935123,5.0,0.0,1,0,1,0,1,53,12,9,"Sci-Fi, Anime, Comedy, Action","tablet, mobile",,0
2024-12-01,30,basic,9.99,annual,paypal,23.874393948046542,15.585969626603708,79.29055121285154,6.527924823900117,7.694730421425705,0.2037112732545562,3,4,Sports,7,tv_shows,0.2220068370922277,smart_tv,1,Android,0,2,11.098401490761074,4.0,3.0,3,0,0,0,1,1,12,5,"Horror, Sports, Thriller, Reality, Drama, Documentary, Action",desktop,,1
2023-11-30,397,premium,19.99,monthly,credit_card,73.69678412508544,36.819561105060224,121.65832354107705,7.495992735191955,24.95580800588819,0.3531094576179648,2,1,Sci-Fi,3,tv_shows,0.5000723428689915,mobile,1,tvOS,0,1,12.954433253938696,4.0,2.0,0,1,1,0,1,13,12,30,"Comedy, Romance, Sci-Fi",desktop,subscription_change,0
2021-09-25,1193,premium,19.99,annual,credit_card,15.738855739986514,8.070762031562378,112.8084986599352,3.7548511375710762,8.3355815986594,0.4494781394565298,1,1,Reality,3,movies,0.28435034885361465,tablet,2,Android,0,2,9.883442879630595,3.0,2.0,5,0,1,0,0,39,12,11,"Sports, Anime, Kids","mobile, tablet",,0
2022-02-21,1044,premium,19.99,monthly,credit_card,6.062419499994233,4.109534033089436,93.19021573369795,1.2329787280116569,0.9851307242203833,0.37639599064996604,2,0,Sci-Fi,4,both,0.6306345960256104,mobile,1,iOS,0,1,10.473401472723523,3.0,3.0,3,1,0,0,0,34,12,26,"Comedy, Kids, Documentary, Sports",streaming_device,subscription_change,0
2021-11-07,1150,basic,9.99,annual,credit_card,2.341104947831067,0.9827604250954212,125.81646039461734,8.261935770892684,0.0,0.4006433928377812,3,0,Action,7,movies,0.48381465320141165,desktop,4,PlayStation,1,2,16.486234430645265,3.0,0.0,5,0,0,0,1,38,12,1,"Reality, Kids, Comedy, Thriller, Action, Drama, Documentary","game_console, desktop, smart_tv, streaming_device",,0
2022-07-12,903,basic,9.99,monthly,debit_card,2.4156256146610016,1.0072105520056078,129.83600500974052,1.571455631340598,0.0,0.6839515613851225,2,0,Romance,3,tv_shows,0.1290094736066759,smart_tv,2,tvOS,1,2,10.339020398401203,8.0,1.0,3,0,0,0,0,30,12,15,"Drama, Anime, Comedy","game_console, desktop",,0
2021-09-15,1203,basic,9.99,monthly,paypal,20.438819150480924,9.909919124256287,115.8773454401163,5.2488971994757225,0.9593612550385227,0.4734628177430711,3,3,Action,1,both,0.3363702527869394,smart_tv,2,iOS,1,2,18.898453645205148,,0.0,4,0,0,0,0,40,12,19,Comedy,"tablet, mobile",,0
2024-03-31,275,standard,15.99,monthly,debit_card,67.91955028773216,29.854911148015297,138.0901322358752,6.56293254988425,20.997357469650844,0.7190232856073504,2,4,Reality,11,both,0.47397695570186404,desktop,1,tvOS,0,2,11.73411670084138,7.0,0.0,2,0,0,0,0,9,12,8,"Kids, Sports, Comedy, Romance, Sci-Fi, Drama, Action, Anime, Documentary, Horror, Thriller",smart_tv,,0
2024-02-10,325,premium,19.99,annual,debit_card,229.22817162457346,87.0,80.01267533748809,4.153907326685226,3.7165171400563306,0.4377541605408441,4,0,Drama,1,tv_shows,0.4030279899487992,smart_tv,1,macOS,1,1,18.76249780683109,6.0,0.0,1,0,0,0,1,10,12,6,Romance,streaming_device,,0
2020-07-11,1634,standard,15.99,annual,paypal,6.224442739609861,0.9178444052835726,174.4294531771714,5.434320601132877,1.0573631609145975,0.3669235170735939,3,0,Drama,3,tv_shows,0.04290846426256483,desktop,1,Android,1,2,11.519215650177529,3.0,1.0,6,0,0,0,0,54,12,12,"Action, Drama, Sci-Fi",smart_tv,,0
2024-10-20,72,standard,15.99,monthly,credit_card,28.085327435309974,7.103285087656071,190.72697473997798,1.7329963278365494,3.0506758268190737,0.16854655687392772,0,0,Thriller,5,movies,0.6379904834634781,smart_tv,3,tvOS,0,1,15.05345181796346,6.0,2.0,3,0,0,0,1,2,12,13,"Thriller, Anime, Sci-Fi, Reality, Comedy","game_console, tablet, smart_tv",,1
2023-03-06,666,family,24.99,annual,credit_card,5.7439370978938395,1.9767484611858759,164.73999203824226,7.1463337727862655,2.877499815985584,0.5007791007101009,3,0,Reality,3,tv_shows,0.2864567617911653,smart_tv,1,Android,1,3,13.867117137450432,5.0,0.0,3,0,0,0,0,22,12,19,"Comedy, Thriller, Drama",streaming_device,,0
2024-02-22,313,standard,15.99,monthly,credit_card,17.200122848609865,18.0661133131999,56.614821411074686,14.371831849815749,4.1153184075146605,0.4911536303475563,2,1,Anime,3,tv_shows,0.4362307946219793,desktop,1,Android,1,1,20.80961907442001,7.0,0.0,2,1,0,0,1,10,12,6,"Comedy, Drama, Action",tablet,account_access,1
2023-07-15,535,standard,15.99,monthly,paypal,13.295361377752808,8.040648741178302,78.44571244408733,3.308297423954894,4.14017274900698,0.36770740886308423,2,1,Sports,8,tv_shows,0.6570244514808171,mobile,1,Android,0,1,15.14408403611623,6.0,1.0,2,0,0,0,1,17,12,23,"Kids, Drama, Anime, Romance, Thriller, Sci-Fi, Action, Documentary",smart_tv,,0
2022-03-06,1031,premium,19.99,annual,credit_card,7.685775008951738,4.083471979631283,110.40156069689732,0.6447243406338522,0.9363563460913412,0.47991634247374604,1,0,Comedy,7,both,0.6171968200976319,smart_tv,3,macOS,1,2,19.8555248632271,2.0,0.0,4,1,0,0,1,34,12,5,"Drama, Thriller, Sci-Fi, Kids, Reality, Romance, Horror","tablet, mobile, streaming_device",technical_problem,1
2023-09-01,487,standard,15.99,monthly,credit_card,12.757772249043883,5.929172551221485,126.39860074505788,4.834215160849234,3.337241310393309,0.6516314005490195,3,0,Documentary,5,movies,0.4125525111699417,smart_tv,3,tvOS,0,1,17.543665400299282,2.0,2.0,3,0,0,0,1,16,12,12,,"streaming_device, mobile, desktop",,0
2024-10-28,64,premium,19.99,monthly,debit_card,95.33447654354353,45.93122526570632,131.8734081931656,2.088292577391332,37.271851786634,0.1830490554677181,1,2,Documentary,2,tv_shows,0.2853952744273828,desktop,2,PlayStation,1,2,6.636744753503252,5.0,1.0,0,0,0,0,1,2,12,22,"Kids, Drama",,,0
2021-05-08,1333,family,24.99,annual,google_pay,24.695576257693105,15.403202184131828,98.56494975039455,2.7159311552483603,5.959167639874188,0.11003291288321591,1,2,Horror,7,movies,0.4014592091174452,game_console,1,macOS,0,3,18.444309623707376,4.0,0.0,2,0,1,0,0,44,12,25,"Anime, Thriller, Drama, Romance, Reality, Horror, Sci-Fi",mobile,,0
2024-01-15,351,family,24.99,annual,debit_card,44.41365209313237,15.005345991030099,165.94311540360056,0.8221635751313728,14.116835986127754,0.19513044529637352,0,5,Horror,1,movies,0.24662009844398808,desktop,1,tvOS,1,3,16.052350892258687,8.0,1.0,5,0,0,0,1,11,12,30,Reality,tablet,,0
2022-09-09,844,basic,9.99,annual,paypal,4.299428571929522,0.0,0.0,4.914659120046047,1.9624163085635418,0.29556968833463615,1,0,Drama,2,tv_shows,0.6188748391778678,smart_tv,2,Android,0,1,18.741460979423852,4.0,,4,0,0,0,0,28,12,8,"Documentary, Romance","streaming_device, desktop",,0
2022-06-01,944,family,24.99,annual,paypal,47.366658329020524,15.919870533091437,181.08334102299878,7.738180104876966,18.51972133112287,0.36473839268541713,4,3,Sci-Fi,4,movies,0.37617174614747756,desktop,1,Android,0,3,7.387106312366106,10.0,0.0,5,0,1,0,1,31,12,9,"Sports, Action, Romance, Thriller",game_console,,0
2022-03-06,1031,standard,15.99,monthly,debit_card,26.78127107735456,14.211245397543259,92.6228609561927,7.271580203928979,9.16094546592909,0.43837996872862595,0,2,Documentary,5,movies,0.20280140105375646,smart_tv,2,iOS,0,2,12.594894263618757,2.0,1.0,3,0,0,0,1,34,12,14,"Kids, Drama, Reality, Action, Sci-Fi","game_console, mobile",,1
2023-08-27,492,standard,15.99,annual,paypal,2.102400912900207,3.07178580675935,38.466488092570394,25.482369652681548,0.9870652505350355,0.37753583472217167,2,1,Drama,4,tv_shows,0.6754398270299075,smart_tv,2,Android,1,2,10.668766885153417,5.0,2.0,0,1,0,0,0,16,12,22,"Documentary, Sports, Drama, Romance","game_console, streaming_device",technical_problem,0
2021-05-05,1336,standard,15.99,monthly,apple_pay,20.96273587819069,5.568125534976172,162.3996553411276,1.1925350780701414,5.842119733075812,0.6092353887796521,2,2,Sci-Fi,3,both,0.393867739759996,mobile,1,iOS,0,1,11.217802416609386,2.0,1.0,3,0,1,0,1,44,12,29,"Sports, Reality, Sci-Fi",,,0
2024-04-04,271,student,7.99,annual,credit_card,7.136391344674714,4.491903583086547,97.19661903418233,12.275326247256054,1.012389528383085,0.1483381508500251,2,0,Documentary,3,tv_shows,0.15149501469455864,smart_tv,3,iOS,1,2,7.7635732045267085,9.0,0.0,3,1,0,0,1,9,12,22,"Kids, Comedy, Drama","mobile, streaming_device, desktop",content_request,0
2024-02-25,310,standard,15.99,monthly,credit_card,1.7358587703083985,0.9547291879176241,111.29308989399459,6.595397098228477,0.0,0.6679244414286012,3,0,Drama,8,both,0.6755428117700668,tablet,2,Android,1,1,10.977573158517817,6.0,0.0,3,0,0,0,1,10,12,28,"Horror, Anime, Sports, Sci-Fi, Drama, Comedy, Reality, Romance","mobile, smart_tv",,1
2020-06-07,1668,standard,15.99,monthly,credit_card,14.170503917397221,6.089944382009122,133.3404106593967,6.146205242449449,5.038761273364028,0.4907298568196302,1,0,Sci-Fi,2,movies,0.18236550232859958,smart_tv,3,PlayStation,0,2,12.192740666055798,3.0,1.0,3,0,0,0,1,55,12,22,"Sci-Fi, Thriller","mobile, game_console, streaming_device",,0
2024-05-28,217,premium,19.99,monthly,debit_card,22.61276096335759,10.127414999206168,140.26610974403982,5.7562444039057095,3.152040549278642,0.47707377790458966,2,1,Drama,1,tv_shows,0.39228874841446554,desktop,1,Android,1,1,13.99268203712452,4.0,1.0,1,0,0,0,0,7,12,22,Action,smart_tv,,0
2021-03-21,1381,basic,9.99,monthly,apple_pay,14.867124351666181,7.707963106234283,106.18539065677413,3.8648989103899902,1.870951708359481,0.32200573297734275,2,0,Thriller,2,both,0.6072475748409899,desktop,1,Windows,1,1,9.932602247439306,5.0,0.0,2,1,0,0,0,46,12,20,"Sports, Sci-Fi",streaming_device,content_request,0
2022-04-28,978,basic,9.99,monthly,credit_card,10.65718926334754,7.23580031527265,95.48440658252763,2.3793011649334965,1.873821750379678,0.48753131918404435,4,0,Anime,4,movies,0.31830498120226325,mobile,1,Windows,1,1,15.851571459400837,4.0,1.0,1,0,0,0,1,32,12,24,"Action, Documentary, Sports, Drama",desktop,,0
2023-01-19,712,basic,9.99,annual,credit_card,7.819727505132938,3.703286456092947,125.0694518646016,14.353934931737967,1.9728541486266362,0.7365090460429315,3,0,Drama,5,movies,0.35693397874552735,desktop,1,Android,0,2,19.678002190820997,5.0,3.0,7,1,0,0,0,23,12,10,"Horror, Documentary, Romance, Drama, Kids",desktop,refund_request,1
2021-11-23,1134,basic,9.99,annual,apple_pay,216.57075915646726,92.08978187672489,126.7334149746401,0.8189923024298201,52.55680193511408,0.23304088003360254,1,12,Thriller,4,movies,0.76334045830028,smart_tv,1,Android,1,2,17.60951153122967,6.0,1.0,3,0,0,0,0,37,12,26,"Anime, Comedy, Romance, Sci-Fi",,,0
