session_start_time,hour,day_of_week,month,is_weekend,session_duration_minutes,days_since_last_visit,page_views,clicks,avg_scroll_depth,items_added_to_cart,items_removed_from_cart,search_queries_count,product_page_time_minutes,categories_viewed_count,avg_price_viewed,device_type,traffic_source,customer_segment,region,browser,operating_system,user_type,search_queries,categories_viewed,user_agent,will_purchase
2024-02-11 09:29:06,9,6,2,1,37.23651451504385,6.963753966115891,13.169393241296456,3.9994471241538503,0.30484595143671683,2,1,1,4.645874834612751,4,7.556503091592825,mobile,organic_search,new_customer,Europe,Chrome,Android,returning_user,office chair,"Jewelry, Beauty & Personal Care, Office Supplies, Health & Wellness","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1
2024-03-13 19:27:46,19,2,3,0,23.11036441701099,3.1933142586126655,8.314151907033688,0.0,0.2654585211519533,1,1,3,0.46087214882443717,2,32.4961681339215,mobile,social_media,returning_customer,Europe,Chrome,Windows,new_user,"dress shoes, perfume, gaming chair","Jewelry, Shoes","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",0
2024-09-21 17:55:54,17,5,9,1,12.468837399057533,1.9260171107015287,0.969648083769956,1.0579200303696121,0.5938872588515639,0,0,2,1.9397250783486362,4,38.602319695135314,tablet,referral,new_customer,North_America,Other,Android,returning_user,"coffee maker, book","Bags & Luggage, Home & Garden, Pet Supplies, Electronics","Mozilla/5.0 (iPad; CPU OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",1
2024-01-12 07:23:55,7,4,1,0,11.119681080321861,4.333349853922338,2.0448852200577887,0.0,0.4483535650002198,1,1,0,2.374833758167939,1,5.3396823558092334,mobile,organic_search,at_risk_customer,North_America,Chrome,Windows,returning_user,,Office Supplies,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1
2024-03-08 18:33:30,18,4,3,0,12.054160323240446,5.922172667166472,5.895440454408207,2.0957805860782512,0.27974539522172515,1,0,0,0.15625470286312898,4,5.2672106062382555,mobile,referral,new_customer,North_America,Chrome,Android,new_user,,"Shoes, Automotive, Home & Garden, Books","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1
2024-01-02 21:42:15,21,1,1,0,64.81058556665533,9.364327131753846,28.75052609641003,18.939704205708615,0.1531048414976186,1,0,2,4.456417723353577,1,23.248421604480093,mobile,social_media,new_customer,North_America,Chrome,Linux,returning_user,"dress shoes, backpack",Books,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",0
2024-09-23 20:42:29,20,0,9,0,3.357031880254017,8.538118214086214,1.0109276615835272,0.0,0.7389217296749394,2,1,5,0.15621330862522462,6,16.02119395512862,desktop,organic_search,new_customer,Europe,Safari,macOS,returning_user,"best watch, gaming laptop, wireless charger, hiking boots, wireless charger","Musical Instruments, Jewelry, Baby & Kids, Electronics, Books, Tools & Hardware","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0
2024-10-22 08:57:12,8,1,10,0,16.727939751228945,2.4403750266750976,7.179755037607107,4.1480411788546405,0.34456501435095177,0,0,2,1.8214822170854466,5,43.36343370409217,mobile,direct,new_customer,North_America,Other,Android,returning_user,,"Home & Garden, Beauty & Personal Care, Office Supplies, Automotive, Clothing","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",0
2024-05-13 19:29:10,19,0,5,0,4.348857264000907,10.656946141822942,1.057786155213564,0.0,0.2909243439050009,1,0,1,1.3492385905997641,2,388.016215182485,mobile,paid_search,new_customer,North_America,Chrome,Linux,new_user,office chair,"Toys & Games, Automotive",,1
2024-01-14 20:38:13,20,6,1,1,2.3304155098197454,1.2332455674995781,0.9722252538921847,0.0,0.2454058247079597,3,0,1,0.5346632026011997,4,39.09947194928052,mobile,organic_search,returning_customer,Asia_Pacific,Chrome,Android,returning_user,smartphone,"Books, Baby & Kids, Office Supplies, Pet Supplies","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1
2024-07-05 09:30:10,9,4,7,0,5.0161415890191705,0.17445757076165513,3.710199772376364,2.917706901884923,0.304109838141249,0,0,1,3.838435541021053,1,12.934680311633928,mobile,email,new_customer,Europe,Chrome,macOS,returning_user,headphones,Pet Supplies,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1
2024-02-25 18:31:17,18,6,2,1,10.448520449022178,17.590248471991803,3.2603260949032196,0.0,0.78198430827198,1,0,4,13.847355190548228,4,4.9318583894376005,mobile,paid_search,new_customer,Middle_East_Africa,Chrome,iOS,new_user,"best wireless earbuds, phone case, winter jacket, coffee maker","Automotive, Bags & Luggage, Tools & Hardware, Sports & Outdoors","Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",0
2024-01-24 06:43:22,6,2,1,0,6.1550039667912335,26.719332185293265,1.9988852222502436,1.0004872577367294,0.3829370921751282,3,1,1,0.8540639357549326,2,110.95259372243207,desktop,email,new_customer,Asia_Pacific,Chrome,macOS,returning_user,kitchen knife,"Books, Shoes","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1
2024-03-30 07:20:09,7,5,3,1,14.094934760074379,4.3702531964475995,4.076898713504907,0.9975611392373224,0.46577622915388733,4,2,0,0.1607759904204305,3,104.73701784382483,mobile,referral,new_customer,Latin_America,Firefox,iOS,new_user,,"Musical Instruments, Office Supplies, Electronics","Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",1
2024-04-08 20:32:19,20,0,4,0,17.04851275136518,16.138902044713316,12.531787507839878,0.9715972981863675,0.6330589621123648,2,0,2,0.2895462981704966,3,4.817234112095475,mobile,organic_search,returning_customer,Asia_Pacific,Safari,Windows,returning_user,"coffee maker, headphones","Electronics, Musical Instruments, Jewelry","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",0
2024-08-25 20:03:17,20,6,8,1,30.857170231544472,3.508571049272316,5.007440356399178,0.9852419302096602,0.1973931878284183,0,0,2,1.8003085004634984,4,51.92853803603656,desktop,social_media,vip_customer,Asia_Pacific,Safari,iOS,returning_user,"running shoes, vintage wireless charger","Beauty & Personal Care, Jewelry, Clothing, Health & Wellness","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0
2024-10-18 09:50:52,9,4,10,0,13.289817759573891,5.2812442713955,5.27518416714344,1.0499956192282978,0.4731852024594047,2,0,0,0.09694148688190321,4,56.31270877623987,desktop,social_media,vip_customer,Middle_East_Africa,Safari,iOS,new_user,,"Office Supplies, Automotive, Electronics, Food & Beverages","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1
2024-11-29 18:24:57,18,4,11,0,17.389529044972765,0.899515909442165,10.107604568917028,4.070912100933185,0.3801846699053649,4,0,4,4.6479091617238115,4,44.03770071761873,mobile,email,new_customer,Europe,Chrome,Android,new_user,"hiking boots, smartphone, watch, cheap watch","Books, Baby & Kids, Bags & Luggage, Health & Wellness","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1
2024-01-01 21:45:08,21,0,1,0,22.89343892194768,1.5020062580003333,8.925593182648646,4.406079342345155,0.46739173666707867,2,0,2,2.33661532310331,2,14.109160002644334,mobile,organic_search,new_customer,Latin_America,Chrome,Windows,returning_user,"reviews wireless charger, summer dress","Health & Wellness, Jewelry","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",0
2024-10-29 18:16:12,18,1,10,0,7.077075025464329,6.43929721066703,2.0639886077837515,1.0649155473860021,0.4675795838266696,1,0,4,7.273340719759676,1,40.44875046439806,mobile,email,at_risk_customer,North_America,Safari,iOS,returning_user,"perfume, dress, coffee maker, summer dress",Musical Instruments,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",1
2024-03-23 18:51:17,18,5,3,1,1.0,5.352266467725862,0.9886699980068959,0.0,0.1689647028028292,2,1,0,0.006163925534974265,3,48.823385395835885,desktop,referral,new_customer,Asia_Pacific,Firefox,macOS,returning_user,,"Books, Electronics, Bags & Luggage","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0
2024-09-02 11:01:57,11,0,9,0,22.165238253571314,3.241219871928026,8.639153106219396,1.0422388424093962,0.27933803426430165,0,0,1,2.4271329674807176,2,26.61938666915482,mobile,organic_search,returning_customer,Europe,Firefox,Windows,returning_user,perfume,"Baby & Kids, Home & Garden","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",0
2024-06-24 04:27:57,4,0,6,0,4.019134127593847,9.09727710854883,2.7945957941801147,0.0,0.1652858876394188,0,0,1,0.6411861241354155,3,62.90221898183309,mobile,organic_search,returning_customer,Asia_Pacific,Chrome,iOS,returning_user,smart watch,"Pet Supplies, Food & Beverages, Bags & Luggage","Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",0
2024-07-18 13:41:46,13,3,7,0,1.4106370962008385,6.468612264823156,1.0159120623715936,0.0,0.08341864770968375,2,1,1,1.0668451749876533,3,46.77636127747287,desktop,paid_search,new_customer,North_America,Chrome,Linux,returning_user,headphones,"Tools & Hardware, Clothing, Bags & Luggage",,0
2024-06-08 16:46:15,16,5,6,1,76.34894840516766,2.0941151937359908,31.214105270893587,4.046819480730011,0.7835352981415037,2,1,0,0.2737002439575921,6,64.64966860220302,mobile,organic_search,new_customer,North_America,Chrome,Linux,returning_user,,"Books, Tools & Hardware, Electronics, Clothing, Office Supplies, Jewelry","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1
2024-05-03 16:07:16,16,4,5,0,1.0,2.9348610124161816,0.9644463740682693,0.0,0.42141416160668566,2,1,3,1.5784726137949008,5,44.86569213952806,desktop,email,new_customer,North_America,Edge,iOS,returning_user,"dress, cheap laptop bag, premium wireless charger","Beauty & Personal Care, Office Supplies, Tools & Hardware, Jewelry, Shoes","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1
2024-05-02 12:47:53,12,3,5,0,12.439118727673012,16.38973598532952,2.027394865475,1.0137224359180814,0.46979725993970073,2,1,1,1.6407541429238002,2,52.39779448114574,desktop,social_media,at_risk_customer,Middle_East_Africa,Firefox,Windows,returning_user,smartphone,"Books, Musical Instruments","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0
2024-04-16 18:21:59,18,1,4,0,11.298481624967184,9.089489055105233,3.8607469311076166,0.0,0.3605379086250208,0,0,3,1.801824743412172,4,12.642848971205634,mobile,organic_search,new_customer,North_America,Chrome,macOS,returning_user,"wireless earbuds, camera, smart watch","Shoes, Food & Beverages, Sports & Outdoors, Jewelry","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",0
2024-06-25 15:03:06,15,1,6,0,27.25940117185465,9.971478533087765,13.977716875078517,2.943886908195799,0.481554946054935,1,0,0,0.7970479166566843,3,100.59426836203488,desktop,social_media,new_customer,North_America,Chrome,iOS,returning_user,,"Jewelry, Home & Garden, Books","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0
2024-06-26 06:48:47,6,2,6,0,7.099462424245892,14.079027575919728,2.0770767354889683,0.0,0.3127023255202288,8,3,1,0.7850514382194888,2,50.072055366295004,desktop,paid_search,new_customer,North_America,Firefox,macOS,new_user,watch,"Electronics, Sports & Outdoors","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1
2024-05-13 14:13:37,14,0,5,0,2.5001570355333698,12.43659902102675,1.0040206213484884,0.9689616394825367,0.4425287836149774,3,1,1,0.31467754821413146,3,57.398517845087774,mobile,social_media,returning_customer,North_America,Chrome,Windows,returning_user,new watch,"Office Supplies, Beauty & Personal Care, Pet Supplies","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",0
2024-09-02 20:55:44,20,0,9,0,3.180609278258853,2.481681881278597,1.0125817653453566,0.0,0.4272454851490534,4,2,0,0.4944032425070691,2,36.11956454028818,mobile,organic_search,returning_customer,Europe,Safari,iOS,returning_user,,"Bags & Luggage, Musical Instruments","Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",1
2024-02-14 20:07:54,20,2,2,0,13.749025261725215,21.322668938249357,7.186100557938504,0.9421017281025317,0.815837228940471,1,0,1,0.6856037503176137,1,28.226184407445967,desktop,paid_search,at_risk_customer,North_America,Chrome,iOS,new_user,smartphone,Baby & Kids,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0
2024-01-07 11:56:50,11,6,1,1,1.019426182598668,8.933492675892717,1.9891454760681395,0.9987757233583067,0.3327290478304629,1,0,0,0.8553776442126333,2,165.06411022570674,desktop,organic_search,new_customer,North_America,Chrome,Windows,returning_user,,"Shoes, Books","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1
2024-03-29 13:47:53,13,4,3,0,3.306408825066404,11.67790340734326,1.1322898078784387,0.9871908649412563,0.25310767534419476,3,2,5,0.9718360467343039,1,6.382146552608988,desktop,paid_search,new_customer,Europe,Chrome,iOS,returning_user,"running shoes, perfume, smart watch, sale watch, kitchen knife",Clothing,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0
2024-07-15 22:35:58,22,0,7,0,9.783480705122466,0.2936391351054369,4.057360540155506,1.0171656555851125,0.6496788261738301,1,1,0,1.3848232861026708,1,39.49414155174449,mobile,paid_search,vip_customer,Asia_Pacific,Edge,Linux,returning_user,,Pet Supplies,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1
2024-03-30 20:49:36,20,5,3,1,7.737870626064114,4.451449214679563,3.153192174014413,1.0194803150979357,0.625659765695676,1,0,0,1.2434199841281226,2,45.076315854423115,mobile,organic_search,vip_customer,Middle_East_Africa,Chrome,Windows,returning_user,,"Health & Wellness, Automotive","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",0
2024-12-29 20:11:42,20,6,12,1,5.938224448164299,1.2626618806031635,3.068758397739921,1.023281184411655,0.24277255934440448,0,0,2,1.6714307031467872,3,36.53541645469056,mobile,paid_search,returning_customer,North_America,Chrome,iOS,returning_user,"best summer dress, yoga mat","Books, Home & Garden, Office Supplies","Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",0
2024-01-25 17:37:49,17,3,1,0,13.267714603544821,4.355176951703059,3.7388335021451358,1.0385689781107652,0.24674429174614881,1,0,3,1.1514444780035669,3,39.55279303833227,desktop,direct,new_customer,Europe,Chrome,Windows,returning_user,,"Electronics, Home & Garden, Pet Supplies","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1
2024-05-16 16:25:07,16,3,5,0,11.327835356016843,3.0711011792559413,8.972521823094754,6.005589587679156,0.6808304834810541,3,1,1,1.6036871943525917,3,60.595915605581354,desktop,paid_search,new_customer,Latin_America,Chrome,Windows,returning_user,,"Home & Garden, Bags & Luggage, Beauty & Personal Care","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1
2024-09-05 19:26:35,19,3,9,0,10.133755403531477,0.6590238053929004,2.0748026004666174,1.0092072487873174,0.3923701841162323,1,1,3,0.27149480306623786,3,30.882671151760302,mobile,direct,new_customer,Latin_America,Chrome,Windows,returning_user,"premium wireless earbuds, wireless earbuds, new phone case","Toys & Games, Shoes, Beauty & Personal Care","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1
2024-07-22 08:50:40,8,0,7,0,11.373427514207282,0.5241217432660065,5.302980021405135,0.940633039769269,0.4186508364497507,1,0,2,1.0680862730795337,3,20.79665666606822,mobile,social_media,vip_customer,North_America,Chrome,macOS,returning_user,"kitchen knife, reviews wireless charger","Shoes, Clothing, Sports & Outdoors","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1
2024-10-30 04:53:32,4,2,10,0,16.758212706817687,6.974199152574661,4.793178824515831,4.236135267062813,0.3060126133190346,4,1,1,0.12071040208588549,3,4.912355464500915,desktop,paid_search,returning_customer,Middle_East_Africa,Edge,macOS,returning_user,vintage laptop bag,"Food & Beverages, Books, Beauty & Personal Care","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1
2024-11-14 13:53:46,13,3,11,0,2.109008766956412,17.54671343531081,1.0468030296823,0.0,0.3851968286014887,0,0,0,4.909062714108025,3,98.48458230012139,mobile,direct,returning_customer,Europe,Chrome,Windows,returning_user,,,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1
2024-12-10 13:24:36,13,1,12,0,1.0,6.663221171141763,1.001562029782964,0.0,0.8926058628349787,0,0,2,2.9689054870571505,4,83.08343480172155,mobile,organic_search,returning_customer,Asia_Pacific,Chrome,macOS,new_user,"premium winter jacket, wireless charger","Automotive, Books, Food & Beverages, Electronics","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",0
2024-10-26 12:22:41,12,5,10,1,1.7715132448184845,4.632333080946586,1.9581056971584052,0.0,0.38118945196835047,1,0,2,3.6107841330636736,1,29.39748282586649,desktop,paid_search,at_risk_customer,North_America,Chrome,macOS,returning_user,"gaming laptop, winter jacket",Office Supplies,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0
2024-02-10 16:22:55,16,5,2,1,12.815634345484275,10.888291604604232,4.90775471443175,2.90110961430337,0.22412166454085428,0,0,4,0.8548498903883769,5,22.46169767834072,mobile,paid_search,new_customer,Asia_Pacific,Chrome,Windows,returning_user,"bluetooth speaker, reviews blender, blender, summer dress","Health & Wellness, Sports & Outdoors, Toys & Games, Musical Instruments, Bags & Luggage","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",0
2024-10-19 19:41:15,19,5,10,1,21.80359088835688,1.4031410908785749,5.022997297929593,1.999558521903112,0.18692660423800025,3,1,0,2.618707546262728,5,35.81933670923943,mobile,organic_search,at_risk_customer,Latin_America,Safari,iOS,new_user,,"Electronics, Shoes, Musical Instruments, Beauty & Personal Care, Automotive","Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",0
2024-01-16 17:32:36,17,1,1,0,14.528961724490703,2.7172384930845053,2.0767748580944514,0.0,0.379788045118693,1,1,4,0.724647206719583,2,28.428987949636415,mobile,paid_search,at_risk_customer,Europe,Chrome,iOS,returning_user,"sale coffee maker, kitchen knife, headphones, laptop",,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",0
2024-10-08 17:15:55,17,1,10,0,27.899163908859723,8.597909698566959,9.4711083933721,0.0,0.2683069737413732,4,1,5,4.425585129982177,4,85.75598422618562,mobile,organic_search,at_risk_customer,North_America,Safari,Windows,returning_user,"hiking boots, new camera, summer dress, headphones, wireless earbuds","Beauty & Personal Care, Sports & Outdoors, Home & Garden, Food & Beverages","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1
2024-09-14 21:11:25,21,5,9,1,31.152859750048187,3.636275094926425,13.370993405467445,2.99108365889058,0.26238622818625823,2,1,3,1.7925260461205201,4,24.285803125900387,mobile,paid_search,returning_customer,Europe,Chrome,Windows,new_user,"reviews gaming chair, dress shoes, summer dress","Electronics, Office Supplies, Shoes, Jewelry","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1
2024-11-14 03:58:29,3,3,11,0,7.771247815459695,13.27330101895948,1.0472087913353392,0.0,0.5253245327207114,2,2,2,0.8760400028844306,4,16.540119053494887,tablet,social_media,at_risk_customer,North_America,Safari,Windows,returning_user,"shoes, premium sunglasses","Home & Garden, Musical Instruments, Toys & Games, Sports & Outdoors","Mozilla/5.0 (iPad; CPU OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",0
2024-07-22 19:47:22,19,0,7,0,2.4442480835977474,0.9596515791133502,1.0167064127604726,0.0,0.34387313590937624,1,0,1,1.9230033051429816,2,121.68001570191753,mobile,organic_search,new_customer,Middle_East_Africa,Chrome,macOS,returning_user,smartphone,"Automotive, Health & Wellness","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1
2024-04-01 17:32:53,17,0,4,0,5.52697057246362,0.05381717947730064,1.0205385057717202,0.0,0.5732678654119986,0,0,1,0.09785443147011146,4,29.84897162505198,desktop,social_media,vip_customer,North_America,Firefox,Android,returning_user,coffee maker,"Clothing, Jewelry, Health & Wellness, Food & Beverages","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1
2024-12-08 21:17:58,21,6,12,1,21.004852558812463,0.41338764119052557,5.960221127154265,1.7506357312755103,0.4798386328519444,2,0,2,1.1459023782713595,2,36.397130705925356,mobile,organic_search,new_customer,Asia_Pacific,Edge,iOS,returning_user,"yoga mat, kitchen knife","Sports & Outdoors, Automotive","Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",1
2024-07-13 08:55:55,8,5,7,1,10.426464803836684,5.330120099270085,5.353597230206449,0.0,0.09423843643164402,2,0,1,2.950622687770156,2,30.246449950476247,mobile,direct,new_customer,Europe,Edge,Windows,returning_user,vintage smart watch,"Bags & Luggage, Automotive","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1
2024-05-01 04:09:56,4,2,5,0,309.4881440043282,5.386119340520503,215.0,1.0541688298190446,0.3648710551471693,2,0,4,1.1840651821114676,3,53.76104015335404,desktop,paid_search,returning_customer,North_America,Chrome,Windows,new_user,"backpack, premium dress, shoes, sale sunglasses","Beauty & Personal Care, Electronics, Jewelry","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0
2024-06-17 16:39:11,16,0,6,0,17.94317097799207,5.377192911015902,5.2002997158535145,2.037987589697557,0.4049065997387589,3,0,5,0.990229989922742,1,147.36341760153275,mobile,organic_search,new_customer,Asia_Pacific,Chrome,macOS,returning_user,"perfume, watch, laptop, vintage gaming laptop, backpack",Bags & Luggage,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",0
2024-11-14 09:29:15,9,3,11,0,38.89195642972862,14.457886602767747,12.495912546189121,1.7979983660591796,0.30796726242336775,3,1,1,0.6803674774104762,5,49.215912692443325,mobile,email,new_customer,North_America,Chrome,iOS,returning_user,watch,"Pet Supplies, Home & Garden, Books, Baby & Kids, Toys & Games","Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",0
2024-08-17 03:55:06,3,5,8,1,8.878787660586404,18.970701636663467,2.0042083758870537,0.0,0.6683135767851377,2,1,3,0.44308424619018294,3,11.993629474419961,mobile,paid_search,at_risk_customer,Asia_Pacific,Chrome,macOS,returning_user,"shoes, best bluetooth speaker, sale shoes","Beauty & Personal Care, Food & Beverages, Electronics","Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1
